,CuGal,CuGal,CuGal,CuGal,CuGal,CuGal,LCDM,LCDM,LCDM,LCDM,LCDM,LCDM,QCDM,QCDM,QCDM,QCDM,QCDM,QCDM
4.27259,36.228737158203124,23.045137158203126,16.388837158203124,8.837327158203125,2.883637158203125,0.0013191582031250038,34.279237158203124,21.968937158203126,15.790537158203126,8.566427158203124,2.793987158203125,0.0013191582031250038,35.82213715820313,22.960537158203124,16.359737158203124,8.834377158203125,2.883517158203125,0.0013191582031250038
4.28831,35.80853715820312,22.800637158203124,16.214937158203124,8.770847158203125,2.865127158203125,0.0013071582031249918,34.020537158203126,21.852337158203124,15.675437158203126,8.522357158203125,2.777957158203125,0.0013071582031249918,35.412837158203125,22.705037158203126,16.188237158203123,8.768017158203126,2.865007158203125,0.0013071582031249918
4.30404,35.573337158203124,22.593537158203127,16.041637158203123,8.681737158203125,2.841267158203125,0.0012971582031249818,33.741137158203124,21.631837158203126,15.455437158203125,8.442017158203125,2.755157158203125,0.0012971582031249818,35.16313715820313,22.511737158203125,16.010037158203126,8.679087158203124,2.841147158203125,0.0012971582031249818
4.31974,35.26053715820313,22.387237158203124,15.964637158203125,8.626057158203125,2.825807158203125,0.0012901582031250025,33.34803715820313,21.396637158203124,15.388337158203125,8.376547158203124,2.739967158203125,0.0012901582031250025,34.83823715820313,22.302137158203124,15.936337158203125,8.623167158203126,2.825687158203125,0.0012901582031250025
4.33543,34.87033715820313,22.200437158203126,15.775137158203124,8.551727158203125,2.805597158203125,0.0012781582031249905,33.15013715820312,21.219437158203124,15.224937158203126,8.315947158203125,2.720237158203125,0.0012781582031249905,34.49603715820312,22.117737158203123,15.751837158203125,8.549147158203125,2.805477158203125,0.0012781582031249905
4.35116,34.578537158203126,22.009037158203125,15.639337158203125,8.481787158203124,2.795427158203125,0.0012701582031249825,32.74453715820312,21.004337158203125,15.099537158203125,8.265467158203126,2.712247158203125,0.0012701582031249825,34.240937158203124,21.917137158203126,15.608037158203125,8.479487158203124,2.795307158203125,0.0012701582031249825
4.36688,34.34053715820313,21.799737158203126,15.500837158203124,8.426067158203125,2.782767158203125,0.0012651582031250053,32.397237158203126,20.852937158203126,14.977737158203125,8.201337158203124,2.698757158203125,0.0012651582031250053,33.963737158203124,21.701837158203126,15.472037158203126,8.423607158203126,2.782647158203125,0.0012651582031250053
4.38255,33.954337158203124,21.583737158203125,15.403837158203125,8.341397158203126,2.758137158203125,0.001256158203125024,32.18603715820312,20.660637158203127,14.857237158203125,8.121307158203125,2.675667158203125,0.001256158203125024,33.671437158203126,21.508437158203126,15.380737158203125,8.338807158203124,2.758027158203125,0.001256158203125024
4.39825,33.761337158203126,21.473337158203126,15.259137158203124,8.285887158203124,2.742317158203125,0.0012471582031249873,31.943337158203125,20.539537158203125,14.727337158203126,8.052107158203125,2.659907158203125,0.0012471582031249873,33.44033715820313,21.377437158203126,15.232137158203125,8.283177158203124,2.742197158203125,0.0012471582031249873
4.41398,33.39493715820313,21.267337158203127,15.147537158203125,8.220037158203125,2.726887158203125,0.0012391582031249793,31.723737158203125,20.330937158203124,14.642937158203125,8.002017158203124,2.647137158203125,0.0012391582031249793,33.089637158203125,21.181437158203124,15.126737158203126,8.217407158203125,2.726777158203125,0.0012391582031249793
4.4297,33.231937158203124,21.070737158203126,14.942737158203125,8.163397158203125,2.709147158203125,0.0012331582031249733,31.465237158203124,20.143637158203124,14.474237158203126,7.953377158203125,2.627697158203125,0.0012331582031249733,32.87483715820313,20.985837158203125,14.916837158203125,8.161007158203125,2.709027158203125,0.0012331582031249733
4.44541,32.92553715820313,20.878737158203126,14.879637158203124,8.084577158203125,2.688337158203125,0.001228158203124996,31.224337158203124,20.004437158203125,14.357637158203126,7.877147158203125,2.609807158203125,0.001228158203124996,32.54803715820312,20.787437158203126,14.854637158203126,8.082357158203125,2.688227158203125,0.001228158203124996
4.46111,32.56753715820312,20.713837158203123,14.726737158203125,8.018917158203125,2.679627158203125,0.001218158203124986,30.886937158203125,19.858937158203126,14.257137158203125,7.811017158203125,2.600247158203125,0.001218158203124986,32.257037158203126,20.619337158203123,14.704037158203125,8.016547158203124,2.679517158203125,0.001218158203124986
4.47683,32.37543715820313,20.515137158203125,14.610037158203125,7.955987158203125,2.657047158203125,0.0012151582031250108,30.622237158203124,19.660637158203127,14.128037158203124,7.761467158203125,2.578387158203125,0.0012151582031250108,32.01523715820312,20.435437158203126,14.587437158203125,7.953757158203125,2.656937158203125,0.0012151582031250108
4.49251,31.974737158203126,20.308537158203126,14.482037158203125,7.892657158203125,2.638357158203125,0.001210158203124978,30.389237158203127,19.491137158203124,13.990237158203126,7.703247158203125,2.561397158203125,0.001210158203124978,31.624637158203125,20.224337158203124,14.459237158203125,7.890697158203125,2.638257158203125,0.001210158203124978
4.50819,31.810737158203125,20.210637158203124,14.353837158203126,7.834967158203125,2.625727158203125,0.0012051582031250008,30.134837158203126,19.366837158203126,13.900837158203124,7.635277158203125,2.548727158203125,0.0012051582031250008,31.528537158203125,20.114737158203123,14.331737158203126,7.832797158203125,2.625627158203125,0.0012051582031250008
4.5239,31.516937158203124,20.015937158203126,14.271637158203125,7.763827158203125,2.602367158203125,0.0012001582031250235,29.915137158203127,19.184937158203127,13.771737158203125,7.561187158203125,2.526167158203125,0.0012001582031250235,31.143537158203124,19.934037158203125,14.248337158203125,7.761267158203125,2.602257158203125,0.0012001582031250235
4.53962,31.235237158203127,19.837837158203126,14.139237158203125,7.718327158203125,2.593837158203125,0.0011941582031250175,29.638537158203125,19.021037158203125,13.676537158203125,7.519487158203125,2.518567158203125,0.0011941582031250175,30.859937158203124,19.753637158203126,14.119637158203124,7.716137158203125,2.593737158203125,0.0011941582031250175
4.55535,31.001337158203125,19.693537158203124,14.022637158203125,7.646687158203125,2.574617158203125,0.0011921582031250155,29.476237158203126,18.850437158203125,13.542137158203126,7.459377158203125,2.500017158203125,0.0011921582031250155,30.690537158203124,19.611537158203124,13.999537158203125,7.644547158203125,2.574507158203125,0.0011921582031250155
4.57106,30.686437158203123,19.459737158203126,13.894337158203125,7.587107158203125,2.562287158203125,0.0011891582031249848,29.221637158203126,18.737237158203126,13.427037158203126,7.385837158203125,2.489757158203125,0.0011891582031249848,30.407237158203124,19.384037158203125,13.867937158203125,7.584517158203125,2.562197158203125,0.0011891582031249848
4.58678,30.455837158203124,19.413637158203127,13.763537158203125,7.512287158203125,2.543427158203125,0.0011821582031250055,28.919337158203124,18.521237158203125,13.261937158203125,7.340407158203125,2.470497158203125,0.0011821582031250055,30.149737158203123,19.324937158203124,13.737637158203125,7.510307158203125,2.543327158203125,0.0011821582031250055
4.6025,30.218037158203124,19.164037158203126,13.640037158203125,7.461087158203125,2.525687158203125,0.0011801582031250035,28.783537158203124,18.395937158203125,13.185337158203126,7.280977158203125,2.453467158203125,0.0011801582031250035,29.890737158203127,19.084937158203125,13.616537158203124,7.458867158203125,2.525587158203125,0.0011801582031250035
4.61821,30.022037158203126,18.988437158203126,13.517737158203126,7.406417158203125,2.521917158203125,0.0011791582031249748,28.442637158203127,18.305037158203124,13.119037158203126,7.233367158203125,2.450737158203125,0.0011791582031249748,29.671237158203127,18.910637158203127,13.494337158203125,7.404307158203125,2.521817158203125,0.0011791582031249748
4.63391,29.723537158203126,18.800237158203124,13.440737158203126,7.355297158203125,2.497607158203125,0.0011771582031249728,28.250337158203124,18.107237158203127,12.994337158203125,7.194307158203125,2.425437158203125,0.0011771582031249728,29.378337158203124,18.725837158203124,13.418037158203125,7.353567158203125,2.497497158203125,0.0011771582031249728
4.6496,29.528437158203126,18.695337158203124,13.319437158203124,7.293687158203125,2.484817158203125,0.0011741582031249975,28.041537158203123,17.964037158203126,12.886037158203125,7.123227158203125,2.413307158203125,0.0011741582031249975,29.192937158203126,18.605737158203127,13.296137158203125,7.291527158203125,2.484717158203125,0.0011741582031249975
4.66532,29.260037158203126,18.569637158203125,13.221237158203126,7.229977158203125,2.467897158203125,0.0011741582031249975,27.790337158203126,17.808037158203124,12.788637158203125,7.073687158203125,2.397277158203125,0.0011741582031249975,28.982837158203125,18.482437158203126,13.198937158203124,7.228167158203125,2.4677871582031248,0.0011741582031249975
4.68103,28.970937158203125,18.392037158203124,13.099937158203126,7.183667158203125,2.4549171582031253,0.0011731582031250243,27.634737158203126,17.672437158203124,12.691437158203126,7.019537158203125,2.385147158203125,0.0011731582031250243,28.596837158203126,18.313437158203126,13.076537158203125,7.181627158203125,2.454817158203125,0.0011731582031250243
4.69673,28.779237158203124,18.247837158203126,12.978437158203125,7.126077158203125,2.4388371582031247,0.0011671582031250183,27.408337158203125,17.521637158203124,12.587137158203126,6.957917158203125,2.371307158203125,0.0011671582031250183,28.440837158203124,18.161037158203126,12.957937158203125,7.123767158203125,2.438737158203125,0.0011671582031250183
4.71241,28.463037158203125,18.035137158203124,12.850337158203125,7.069247158203125,2.424007158203125,0.0011711582031250223,27.139237158203127,17.366937158203125,12.483137158203125,6.901917158203125,2.3566771582031247,0.0011711582031250223,28.196237158203125,17.966137158203125,12.829837158203125,7.067037158203125,2.4239171582031247,0.0011711582031250223
4.72811,28.280037158203125,17.933137158203124,12.767837158203125,6.997137158203125,2.414057158203125,0.0011691582031250203,26.965037158203124,17.246337158203126,12.374537158203125,6.833997158203125,2.346797158203125,0.0011691582031250203,27.925637158203124,17.855437158203124,12.745437158203124,6.994927158203125,2.413967158203125,0.0011691582031250203
4.74384,27.988037158203124,17.742437158203124,12.692937158203126,6.964407158203125,2.403757158203125,0.0011691582031250203,26.672237158203124,17.129637158203124,12.304837158203124,6.821857158203125,2.337387158203125,0.0011691582031250203,27.647537158203125,17.676837158203124,12.674537158203124,6.962597158203125,2.403667158203125,0.0011691582031250203
4.75955,27.767137158203123,17.618637158203125,12.516137158203126,6.906267158203125,2.378077158203125,0.0011711582031250223,26.512537158203124,16.958837158203124,12.171837158203125,6.758057158203125,2.313737158203125,0.0011711582031250223,27.472637158203124,17.555137158203124,12.496737158203125,6.904257158203125,2.377987158203125,0.0011711582031250223
4.77525,27.581437158203126,17.492437158203124,12.461837158203124,6.846507158203125,2.368287158203125,0.0011711582031250223,26.244637158203126,16.776837158203126,12.084137158203125,6.711067158203125,2.302757158203125,0.0011711582031250223,27.248337158203125,17.413137158203124,12.445937158203124,6.844797158203125,2.368187158203125,0.0011711582031250223
4.79096,27.338137158203125,17.338637158203124,12.362937158203126,6.796037158203125,2.351927158203125,0.0011741582031249975,26.104037158203123,16.698037158203125,12.007237158203125,6.647877158203125,2.286097158203125,0.0011741582031249975,27.034937158203125,17.275837158203124,12.347437158203125,6.794177158203125,2.351827158203125,0.0011741582031249975
4.80669,27.103337158203125,17.203537158203126,12.279137158203126,6.754157158203125,2.344907158203125,0.0011751582031250263,25.912437158203126,16.564537158203127,11.893837158203125,6.600237158203125,2.280487158203125,0.0011751582031250263,26.783537158203124,17.129137158203125,12.260737158203124,6.752107158203125,2.344817158203125,0.0011751582031250263
4.8224,26.990837158203124,17.043237158203127,12.149137158203125,6.678877158203125,2.3199371582031247,0.0011801582031250035,25.696837158203124,16.463837158203127,11.792537158203125,6.537767158203125,2.257967158203125,0.0011801582031250035,26.671837158203125,16.974237158203124,12.127837158203125,6.676887158203125,2.319857158203125,0.0011801582031250035
4.83809,26.604937158203125,16.915537158203126,12.061237158203125,6.645097158203125,2.3113371582031252,0.0011821582031250055,25.420237158203125,16.293237158203127,11.683137158203126,6.501997158203125,2.2494371582031247,0.0011821582031250055,26.312437158203124,16.842237158203126,12.038437158203125,6.643297158203125,2.311247158203125,0.0011821582031250055
4.85379,26.456737158203126,16.786437158203125,11.945037158203125,6.586747158203125,2.304777158203125,0.0011841582031250075,25.290937158203125,16.164837158203127,11.585437158203124,6.452507158203125,2.2430571582031247,0.0011841582031250075,26.169537158203124,16.712837158203126,11.923537158203125,6.584997158203125,2.3046871582031248,0.0011841582031250075
4.8695,26.224137158203124,16.633437158203126,11.867537158203126,6.541307158203125,2.2888271582031248,0.0011881582031250115,25.094337158203125,15.997737158203124,11.509737158203125,6.411267158203125,2.227227158203125,0.0011881582031250115,25.937737158203124,16.566937158203125,11.851337158203124,6.539537158203125,2.288737158203125,0.0011881582031250115
4.88521,26.077637158203125,16.512837158203126,11.774537158203126,6.497407158203125,2.273707158203125,0.0011901582031250135,24.800337158203124,15.896837158203125,11.442337158203125,6.361927158203125,2.2137071582031247,0.0011901582031250135,25.742137158203125,16.439837158203126,11.756037158203124,6.495657158203125,2.273627158203125,0.0011901582031250135
4.90093,25.835737158203123,16.375937158203126,11.649737158203125,6.434567158203125,2.263697158203125,0.0011961582031250195,24.662437158203126,15.783437158203125,11.333537158203125,6.294617158203125,2.203777158203125,0.0011961582031250195,25.589737158203125,16.311737158203123,11.635337158203125,6.432457158203125,2.2636171582031253,0.0011961582031250195
4.91663,25.650337158203126,16.230237158203124,11.587237158203125,6.388057158203125,2.252007158203125,0.0011981582031250215,24.449637158203124,15.674337158203125,11.249937158203124,6.263937158203125,2.192667158203125,0.0011981582031250215,25.403137158203126,16.168537158203126,11.567337158203125,6.386247158203125,2.251927158203125,0.0011981582031250215
4.93234,25.443637158203124,16.123637158203124,11.492037158203125,6.319487158203125,2.244047158203125,0.0012071582031250028,24.284337158203126,15.542637158203124,11.166837158203125,6.201407158203125,2.184067158203125,0.0012071582031250028,25.165737158203125,16.056337158203124,11.478037158203126,6.317707158203125,2.243967158203125,0.0012071582031250028
4.94807,25.203337158203126,15.988937158203125,11.402737158203125,6.288437158203125,2.221617158203125,0.00121215820312498,24.100737158203124,15.386637158203126,11.066137158203125,6.179467158203125,2.163967158203125,0.00121215820312498,24.951537158203124,15.911837158203125,11.385737158203124,6.287017158203125,2.221537158203125,0.00121215820312498
4.96377,25.029237158203124,15.869937158203125,11.319037158203125,6.239747158203125,2.214407158203125,0.001220158203124988,23.887037158203125,15.302837158203126,10.986837158203125,6.127147158203125,2.157617158203125,0.001220158203124988,24.751637158203124,15.806837158203125,11.302437158203125,6.238437158203125,2.214327158203125,0.001220158203124988
4.97943,24.849037158203124,15.737337158203125,11.209737158203126,6.199997158203125,2.1954771582031247,0.001230158203124998,23.707437158203124,15.169837158203125,10.896137158203125,6.069717158203125,2.139717158203125,0.001230158203124998,24.539937158203124,15.662937158203125,11.193937158203125,6.198227158203125,2.195397158203125,0.001230158203124998
4.99514,24.609337158203125,15.573237158203124,11.124137158203125,6.142887158203125,2.1890571582031253,0.001226158203124994,23.484437158203125,15.049537158203124,10.811137158203126,6.021757158203125,2.1322971582031247,0.001226158203124994,24.337237158203123,15.507837158203126,11.103337158203125,6.141307158203125,2.1889771582031248,0.001226158203124994
5.01086,24.409637158203125,15.482937158203125,11.049937158203125,6.111887158203125,2.174467158203125,0.0012411582031249813,23.391237158203126,14.938037158203125,10.731637158203124,6.002747158203125,2.119327158203125,0.0012411582031249813,24.180337158203123,15.405337158203125,11.033237158203125,6.110317158203125,2.1743871582031247,0.0012411582031249813
5.02654,24.218437158203123,15.351537158203126,10.958837158203124,6.059857158203125,2.1607771582031248,0.0012511582031249913,23.214837158203125,14.794337158203126,10.657737158203124,5.943747158203125,2.105557158203125,0.0012511582031249913,23.968037158203124,15.271837158203125,10.941537158203126,6.058277158203125,2.160697158203125,0.0012511582031249913
5.04227,24.055437158203127,15.241337158203125,10.863137158203125,6.025227158203125,2.154637158203125,0.0012531582031249933,23.011337158203126,14.666337158203126,10.555937158203125,5.921837158203125,2.100887158203125,0.0012531582031249933,23.783237158203125,15.183037158203126,10.847737158203126,6.023837158203125,2.154567158203125,0.0012531582031249933
5.058,23.854537158203126,15.158937158203125,10.802737158203126,5.972067158203125,2.142157158203125,0.0012651582031250053,22.852837158203126,14.630337158203124,10.511937158203125,5.862777158203125,2.088677158203125,0.0012651582031250053,23.602037158203125,15.094837158203125,10.786237158203125,5.970507158203125,2.142087158203125,0.0012651582031250053
5.07371,23.661737158203124,14.962337158203125,10.710237158203125,5.934777158203125,2.130237158203125,0.0012751582031250153,22.630537158203126,14.496637158203125,10.400467158203124,5.835077158203125,2.076477158203125,0.0012751582031250153,23.412237158203126,14.886137158203125,10.694737158203125,5.933487158203125,2.130167158203125,0.0012751582031250153
5.08942,23.504837158203124,14.845937158203125,10.614137158203125,5.885047158203125,2.1214571582031247,0.0012851582031250253,22.455837158203124,14.376337158203125,10.323467158203124,5.790357158203125,2.0682471582031248,0.0012851582031250253,23.266437158203125,14.791237158203124,10.598837158203125,5.883847158203125,2.1213871582031247,0.0012851582031250253
5.10513,23.292237158203125,14.735137158203125,10.521537158203126,5.829937158203125,2.101147158203125,0.0012971582031249818,22.288937158203126,14.269937158203126,10.255987158203125,5.737107158203125,2.048367158203125,0.0012971582031249818,23.039137158203125,14.672837158203125,10.506237158203126,5.828557158203125,2.101067158203125,0.0012971582031249818
5.12084,23.087337158203123,14.616637158203124,10.455697158203124,5.798537158203125,2.095787158203125,0.0013101582031250225,22.134637158203127,14.163837158203124,10.151607158203126,5.704167158203125,2.043957158203125,0.0013101582031250225,22.854937158203125,14.559337158203125,10.438197158203126,5.797457158203125,2.095717158203125,0.0013101582031250225
5.13656,22.948237158203124,14.511737158203125,10.368857158203125,5.762217158203125,2.086857158203125,0.0013191582031250038,22.016237158203126,14.045537158203125,10.091107158203124,5.659347158203125,2.0354971582031247,0.0013191582031250038,22.694937158203125,14.454237158203124,10.352657158203124,5.760897158203125,2.086787158203125,0.0013191582031250038
5.15225,22.753337158203124,14.391337158203125,10.262117158203125,5.717157158203125,2.071997158203125,0.001330158203124987,21.752437158203126,13.926237158203126,10.005577158203126,5.619497158203125,2.0200371582031247,0.001330158203124987,22.518637158203124,14.329737158203125,10.245817158203126,5.715737158203125,2.071927158203125,0.001330158203124987
5.16796,22.543737158203125,14.301037158203124,10.207027158203125,5.677177158203125,2.058487158203125,0.001346158203125003,21.585937158203127,13.829137158203125,9.933537158203125,5.580447158203125,2.0085171582031247,0.001346158203125003,22.311637158203126,14.241537158203124,10.190647158203125,5.675957158203125,2.0584171582031248,0.001346158203125003
5.18369,22.411937158203123,14.152337158203125,10.144367158203124,5.629477158203125,2.0520371582031247,0.001356158203125013,21.465137158203124,13.702737158203124,9.873567158203125,5.536017158203125,2.001967158203125,0.001356158203125013,22.169137158203124,14.096137158203126,10.130627158203126,5.627947158203125,2.0519671582031247,0.001356158203125013
5.1994,22.190637158203124,14.066337158203124,10.051937158203126,5.599257158203125,2.037977158203125,0.0013721582031249735,21.264537158203126,13.616337158203125,9.810837158203125,5.502497158203125,1.989737158203125,0.0013721582031249735,21.962937158203125,14.016537158203125,10.034077158203125,5.597927158203125,2.037917158203125,0.0013721582031249735
5.21509,22.040037158203123,13.948537158203125,9.972497158203126,5.559927158203125,2.034187158203125,0.0013851582031250143,21.114337158203124,13.499137158203125,9.724517158203126,5.463277158203125,1.984637158203125,0.0013851582031250143,21.837637158203126,13.895737158203126,9.957267158203125,5.558557158203125,2.034117158203125,0.0013851582031250143
5.23079,21.898037158203124,13.821837158203126,9.894007158203125,5.515957158203125,2.021197158203125,0.0014021582031250035,20.973637158203125,13.401637158203124,9.638127158203124,5.418127158203125,1.972077158203125,0.0014021582031250035,21.680537158203126,13.765437158203126,9.879017158203125,5.514677158203125,2.021127158203125,0.0014021582031250035
5.24649,21.725237158203125,13.771637158203125,9.819227158203125,5.461797158203125,2.0059371582031247,0.0014211582031249947,20.831137158203124,13.316537158203126,9.580157158203125,5.377267158203125,1.959127158203125,0.0014211582031249947,21.490937158203124,13.720537158203125,9.805997158203125,5.460477158203125,2.005877158203125,0.0014211582031249947
5.26217,21.576637158203123,13.666137158203124,9.738127158203126,5.431127158203125,2.0002571582031248,0.0014351582031250087,20.717637158203125,13.218437158203125,9.511107158203124,5.347187158203125,1.953087158203125,0.0014351582031250087,21.378037158203124,13.601937158203125,9.722377158203125,5.429917158203125,2.0001971582031253,0.0014351582031250087
5.27788,21.374637158203125,13.520337158203125,9.651997158203125,5.389837158203125,1.985777158203125,0.0014531582031250267,20.474437158203123,13.146537158203126,9.422337158203124,5.298907158203125,1.938807158203125,0.0014531582031250267,21.167937158203124,13.468937158203126,9.637737158203125,5.388447158203125,1.985707158203125,0.0014531582031250267
5.29359,21.241637158203126,13.443137158203125,9.594077158203126,5.342077158203125,1.976437158203125,0.001470158203125016,20.352837158203126,13.034837158203125,9.369857158203125,5.253557158203125,1.929267158203125,0.001470158203125016,21.024837158203123,13.389837158203125,9.579227158203125,5.340727158203125,1.976367158203125,0.001470158203125016
5.30933,21.077837158203124,13.326737158203125,9.515157158203126,5.313897158203125,1.968407158203125,0.0014871582031250052,20.185437158203126,12.905537158203124,9.305177158203126,5.232617158203125,1.922437158203125,0.0014871582031250052,20.853137158203126,13.279037158203124,9.502877158203125,5.312527158203125,1.968337158203125,0.0014871582031250052
5.32504,20.898437158203127,13.205937158203126,9.448437158203125,5.273137158203125,1.957777158203125,0.0015121582031250025,20.086037158203126,12.816637158203125,9.222047158203125,5.191997158203125,1.912457158203125,0.0015121582031250025,20.663437158203124,13.152737158203125,9.436137158203126,5.271867158203125,1.957717158203125,0.0015121582031250025
5.34073,20.754237158203125,13.112637158203125,9.384537158203125,5.238197158203125,1.949127158203125,0.0015261582031250165,19.900737158203125,12.742337158203124,9.136367158203125,5.154027158203125,1.904287158203125,0.0015261582031250165,20.539637158203124,13.060837158203125,9.370707158203125,5.236707158203125,1.949067158203125,0.0015261582031250165
5.35646,20.550937158203126,13.045637158203125,9.315077158203126,5.199377158203125,1.939847158203125,0.0015451582031250077,19.766337158203125,12.612937158203126,9.079907158203126,5.131537158203125,1.895217158203125,0.0015451582031250077,20.334437158203126,12.987837158203124,9.300947158203124,5.198427158203125,1.939787158203125,0.0015451582031250077
5.37218,20.400437158203125,12.925037158203125,9.220947158203124,5.161377158203125,1.928317158203125,0.0015711582031249782,19.602837158203126,12.537637158203125,9.041217158203125,5.087837158203125,1.883797158203125,0.0015711582031249782,20.200237158203127,12.871037158203125,9.207817158203126,5.160277158203125,1.928247158203125,0.0015711582031249782
5.38789,20.253537158203127,12.814137158203126,9.182917158203125,5.126357158203125,1.920847158203125,0.0015851582031249922,19.469937158203123,12.432937158203124,8.949647158203126,5.044647158203125,1.877117158203125,0.0015851582031249922,20.065137158203125,12.764337158203125,9.170897158203125,5.125047158203125,1.920787158203125,0.0015851582031249922
5.40357,20.145837158203125,12.719437158203124,9.093417158203126,5.089857158203125,1.905667158203125,0.0016051582031250122,19.314737158203126,12.343837158203126,8.895287158203125,5.022507158203125,1.862777158203125,0.0016051582031250122,19.957537158203124,12.677037158203126,9.078357158203126,5.088637158203125,1.905607158203125,0.0016051582031250122
5.41929,19.991937158203125,12.617337158203124,9.052587158203124,5.047177158203125,1.897177158203125,0.0016401582031250195,19.195737158203126,12.247937158203126,8.829137158203125,4.978387158203125,1.855257158203125,0.0016401582031250195,19.776137158203124,12.567937158203126,9.040897158203125,5.045967158203125,1.897117158203125,0.0016401582031250195
5.43502,19.790537158203126,12.547737158203125,8.978117158203125,5.026397158203125,1.889937158203125,0.0016591582031250107,19.034937158203125,12.136137158203125,8.778197158203126,4.938787158203125,1.847787158203125,0.0016591582031250107,19.593637158203126,12.498137158203125,8.966407158203126,5.025007158203125,1.889877158203125,0.0016591582031250107
5.4507,19.692537158203123,12.439037158203124,8.903467158203124,4.975267158203125,1.881457158203125,0.001684158203125008,18.901437158203127,12.070137158203124,8.707927158203125,4.910467158203125,1.840037158203125,0.001684158203125008,19.488237158203123,12.389237158203125,8.891127158203124,4.974267158203125,1.881397158203125,0.001684158203125008
5.46639,19.528637158203125,12.345437158203126,8.837877158203124,4.949647158203125,1.871887158203125,0.0017061582031249745,18.754937158203123,11.985337158203125,8.637137158203124,4.882247158203125,1.830097158203125,0.0017061582031249745,19.348637158203125,12.306837158203125,8.825147158203125,4.948697158203125,1.871827158203125,0.0017061582031249745
5.48212,19.382837158203124,12.270137158203125,8.783067158203124,4.913327158203125,1.861817158203125,0.0017331582031249737,18.594737158203124,11.922137158203125,8.571947158203125,4.835467158203125,1.820477158203125,0.0017331582031249737,19.172737158203127,12.231937158203126,8.768067158203126,4.912087158203125,1.861757158203125,0.0017331582031249737
5.49786,19.232537158203126,12.162837158203125,8.699137158203126,4.882007158203125,1.850977158203125,0.001774158203124987,18.470137158203126,11.794537158203125,8.510327158203125,4.814097158203125,1.810287158203125,0.001774158203124987,19.044837158203126,12.117537158203126,8.684687158203126,4.880917158203125,1.850917158203125,0.001774158203124987
5.51353,19.076137158203124,12.078937158203125,8.649337158203124,4.846007158203125,1.842357158203125,0.001802158203125015,18.351037158203123,11.734237158203126,8.433977158203124,4.778727158203125,1.802947158203125,0.001802158203125015,18.902137158203125,12.036537158203124,8.634677158203125,4.844777158203125,1.842297158203125,0.001802158203125015
5.52921,18.958537158203125,11.996737158203125,8.570657158203124,4.807467158203125,1.832687158203125,0.0018191582031250042,18.204937158203126,11.649237158203125,8.394027158203125,4.744157158203125,1.793037158203125,0.0018191582031250042,18.737237158203126,11.953137158203125,8.558867158203125,4.806237158203125,1.832637158203125,0.0018191582031250042
5.54495,18.854637158203126,11.876337158203125,8.512597158203125,4.773517158203125,1.823787158203125,0.0018521582031250095,18.080337158203125,11.583437158203125,8.330227158203126,4.713247158203125,1.783907158203125,0.0018521582031250095,18.634337158203124,11.837237158203125,8.498807158203125,4.772577158203125,1.823727158203125,0.0018521582031250095
5.56066,18.691937158203125,11.818537158203124,8.442607158203124,4.738857158203125,1.815297158203125,0.001886158203124988,17.970537158203125,11.476237158203125,8.273067158203126,4.680657158203125,1.775987158203125,0.001886158203124988,18.505237158203126,11.772137158203124,8.428857158203126,4.737927158203125,1.815247158203125,0.001886158203124988
5.57637,18.515037158203125,11.712137158203126,8.365617158203126,4.700817158203125,1.807607158203125,0.0019251582031249992,17.829137158203125,11.387837158203125,8.216887158203125,4.637377158203125,1.768507158203125,0.0019251582031249992,18.339937158203124,11.665737158203125,8.352417158203124,4.699577158203125,1.807547158203125,0.0019251582031249992
5.59207,18.408037158203125,11.637137158203124,8.311587158203125,4.671887158203125,1.800497158203125,0.0019501582031249964,17.689237158203124,11.316037158203125,8.157817158203125,4.617177158203125,1.761817158203125,0.0019501582031249964,18.222337158203125,11.592037158203125,8.300227158203125,4.670917158203125,1.800447158203125,0.0019501582031249964
5.60778,18.241537158203126,11.545037158203124,8.257047158203125,4.650777158203125,1.786147158203125,0.0019771582031249957,17.562137158203125,11.218737158203124,8.110677158203124,4.589167158203125,1.748677158203125,0.0019771582031249957,18.064637158203126,11.515037158203125,8.245367158203125,4.649927158203125,1.786097158203125,0.0019771582031249957
5.62346,18.140637158203123,11.464137158203124,8.199477158203125,4.602607158203125,1.785647158203125,0.00202715820312499,17.477737158203126,11.156437158203126,8.052947158203125,4.553207158203125,1.747547158203125,0.00202715820312499,17.964637158203125,11.424437158203125,8.188867158203125,4.601627158203125,1.785597158203125,0.00202715820312499
5.63916,18.017537158203126,11.382237158203125,8.140047158203124,4.584787158203125,1.770087158203125,0.00205715820312502,17.337137158203124,11.065437158203125,7.997077158203125,4.522467158203125,1.732997158203125,0.00205715820312502,17.817137158203124,11.337437158203125,8.130767158203124,4.583747158203125,1.770027158203125,0.00205715820312502
5.65487,17.839837158203125,11.305237158203125,8.087877158203124,4.548747158203125,1.760627158203125,0.002104158203124984,17.178237158203125,10.984637158203125,7.929327158203125,4.494147158203125,1.723837158203125,0.002104158203124984,17.662337158203126,11.270137158203125,8.077297158203125,4.547897158203125,1.760577158203125,0.002104158203124984
